acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,searchCondition,pageIndex,recordCountPerPage,searchConditionText,searchKeyword,pageUnit,zoneYn
2016090900100325,00,2016,2016년  9월  9일,5,금요일,01,주간,14,14시,4127110700,경기도 안산시 상록구 부곡동,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,943639,1927101,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,30,30세,1,남,100,원동기 자전거 이상,110,승용,100,사망,100,사망,55,55세,1,남,없음,01,포장 - 건조,서해안고속도로 목포방향  325.6km 지점 안산분기점,,101,15,서해안고속도로,20160030921340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016091200100007,00,2016,2016년  9월 12일,1,월요일,02,야간,00,00시,3011014200,대전광역시 동구 구도동,200,차대차,210,정면충돌,210,차대차 - 정면충돌,01,중앙선침범,996664,1810714,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,56,56세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,33,33세,1,남,없음,01,포장 - 건조,대전통영간고속도로 통영방향 209.7km,,101,35,중부고속도로,20160023881640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016091200100057,00,2016,2016년  9월 12일,1,월요일,02,야간,05,05시,4161025329,경기도 광주시 초월읍,200,차대차,210,정면충돌,210,차대차 - 정면충돌,06,안전운전불이행,982136,1936215,01,맑음,299,단일로 - 기타,Y,01,사망사고,2,2,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,51,51세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,66,66세,1,남,없음,01,포장 - 건조,부근 제2중부고속도로 대전방향 348.2k,,101,37,제2중부고속도로,20160004141540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016091200100736,00,2016,2016년  9월 12일,1,월요일,02,야간,23,23시,2826011200,인천광역시 서구 가좌동,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,06,안전운전불이행,927068,1943203,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,38,38세,1,남,500,보행자,500,보행자,100,사망,100,사망,75,75세,1,남,없음,01,포장 - 건조,소재 경인고속도로 6.3km(서울방향),,101,120,경인고속도로,20160014282340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016091400100053,00,2016,2016년  9월 14일,3,수요일,02,야간,02,02시,2823710500,인천광역시 부평구 삼산동,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,931758,1947456,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,62,62세,1,남,500,보행자,500,보행자,100,사망,100,사망,52,52세,1,남,없음,01,포장 - 건조,제1경인고속도로 14.65km(인천방면),,101,120,경인고속도로,20160014322340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016092100100521,00,2016,2016년  9월 21일,3,수요일,02,야간,22,22시,4521025022,전라북도 김제시 만경읍,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,940447,1760676,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,2,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,20,20세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,서해안고속도로 하행선 127k 앞 도로 서김제 졸음쉼터,,101,15,서해안고속도로,20160002791741,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016092400100631,00,2016,2016년  9월 24일,6,토요일,02,야간,22,22시,4817031021,경상남도 진주시 내동면,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,1052041,1684443,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,49,49세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,통영대전고속도로 통영방면 51.2km 지점 고속도로,,101,35,중부고속도로,20160002362040,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016092500100021,00,2016,2016년  9월 25일,7,일요일,02,야간,01,01시,3023010800,대전광역시 대덕구 법동,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,995112,1819029,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,66,66세,1,남,500,보행자,500,보행자,100,사망,100,사망,30,30세,1,남,없음,01,포장 - 건조,경부고속도로 부산방향 273.4km 경부선(하),,101,1,경부고속도로,20160024981640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016092500100036,00,2016,2016년  9월 25일,7,일요일,02,야간,02,02시,4415011000,충청남도 공주시 금학동,200,차대차,299,기타,299,차대차 - 기타,05,과속,961737,1819612,02,흐림,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,110,승용,200,부상,210,중상,31,31세,1,남,100,원동기 자전거 이상,130,화물,100,사망,100,사망,40,40세,1,남,없음,01,포장 - 건조,천안논산고속도로 천안방향 229.3KM 천논선(상),,101,25,천안논산고속도로,20160024991640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016092600100019,00,2016,2016년  9월 26일,1,월요일,02,야간,02,02시,4311425341,충청북도 청주시 청원구 오창읍,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,995804,1859106,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,26,26세,1,남,100,원동기 자전거 이상,130,화물,200,부상,210,중상,65,65세,1,남,없음,01,포장 - 건조,중부고속도로 하남방면 262.7km,,101,35,중부고속도로,20160004281540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016100100100425,00,2016,2016년 10월  1일,6,토요일,01,주간,16,16시,4728036025,경상북도 문경시 마성면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,1054636,1855268,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,3,4,0,300,건설기계,300,건설기계,100,사망,100,사망,41,41세,1,남,100,원동기 자전거 이상,130,화물,200,부상,210,중상,50,50세,1,남,없음,01,포장 - 건조,중부내륙고속도로 하행선 180K (창원방면) 고속도로,,101,45,중부내륙고속도로,20160008441940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016100400100310,00,2016,2016년 10월  4일,2,화요일,01,주간,13,13시,4480038034,충청남도 홍성군 갈산면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,915317,1847722,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,4,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,39,39세,1,남,100,원동기 자전거 이상,130,화물,100,사망,100,사망,66,66세,1,남,없음,01,포장 - 건조,서해안고속도로 하행선 227.8k 앞 도로 갈산대교,,101,15,서해안고속도로,20160002941741,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016100600100023,00,2016,2016년 10월  6일,4,목요일,02,야간,01,01시,4117110100,경기도 안양시 만안구 안양동,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,950231,1931054,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,1,100,원동기 자전거 이상,130,화물,100,사망,100,사망,49,49세,1,남,100,원동기 자전거 이상,130,화물,200,부상,230,부상신고,41,41세,1,남,없음,01,포장 - 건조,서울외곽순환고속도로 일산방향 112.6km,,101,100,서울외곽순환고속도로,20160033991340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016100700100049,00,2016,2016년 10월  7일,5,금요일,02,야간,04,04시,1165010100,서울특별시 서초구 방배동,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,959830,1939882,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,64,64세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,46,46세,1,남,없음,01,포장 - 건조,경부고속도로 414.6km 하행선,,101,1,경부고속도로,20160034201340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016100800100136,00,2016,2016년 10월  8일,6,토요일,02,야간,03,03시,4311425341,충청북도 청주시 청원구 오창읍,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,995430,1858424,03,비,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,43,43세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,57,57세,1,남,없음,02,포장 - 습기,null,,101,35,중부고속도로,20160004551540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101100100240,00,2016,2016년 10월 11일,2,화요일,01,주간,12,12시,4719025027,경상북도 구미시 선산읍,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,1068529,1802222,01,맑음,299,단일로 - 기타,Y,01,사망사고,2,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,45,45세,1,남,100,원동기 자전거 이상,130,화물,100,사망,100,사망,62,62세,1,남,없음,01,포장 - 건조,중부내륙고속도로 내서기점 120.8km 상행선,,101,45,중부내륙고속도로,20160008651940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101200100052,00,2016,2016년 10월 12일,3,수요일,02,야간,03,03시,4772025031,경상북도 군위군 군위읍,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,1096283,1807591,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,1,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,47,47세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,37,37세,1,남,없음,01,포장 - 건조,중앙고속도로 상행 152.7km 고속도로,,101,55,중앙고속도로,20160008691940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101300100600,00,2016,2016년 10월 13일,4,목요일,02,야간,21,21시,4615032000,전라남도 순천시 서면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,997751,1667687,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,61,61세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,56,56세,1,남,없음,01,포장 - 건조,호남고속도로 천안방면 1.3km,,101,25,호남고속도로,20160008081840,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101300100618,00,2016,2016년 10월 13일,4,목요일,02,야간,22,22시,3171025300,울산광역시 울주군 언양읍,300,차량단독,399,기타,399,차량단독 - 기타,06,안전운전불이행,1147813,1731792,01,맑음,299,단일로 - 기타,Y,01,사망사고,10,8,1,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,48,48세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,경부고속도로 부산방면 40.8km,,101,1,경부고속도로,20160013291240,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101400100023,00,2016,2016년 10월 14일,5,금요일,02,야간,01,01시,2723012900,대구광역시 북구 금호동,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,1092703,1769433,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,43,43세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,중앙고속도로 상행 111.3km 고속도로,,101,55,중앙고속도로,20160008751940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101500100405,00,2016,2016년 10월 15일,6,토요일,01,주간,15,15시,4784025024,경상북도 성주군 성주읍,300,차량단독,340,전도전복,340,차량단독 - 전도전복,06,안전운전불이행,1071364,1767274,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,2,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,72,72세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,중부내륙고속도로 내서기점 81.8km 상행선,,101,45,중부내륙고속도로,20160008791940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101500100596,00,2016,2016년 10월 15일,6,토요일,02,야간,20,20시,4413125038,충청남도 천안시 동남구 목천읍,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,98,기타,970849,1862795,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,150,이륜,100,사망,100,사망,72,72세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,천안논산고속도로 천안 방향 273.5km,,101,25,천안논산고속도로,20160026931640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101700100119,00,2016,2016년 10월 17일,1,월요일,01,주간,08,08시,4784031048,경상북도 성주군 선남면,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,1072890,1766172,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,40,40세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,중부내륙고속도로 양평방면 79,4킬로미터 성주터널 입구,,101,45,중부내륙고속도로,20160008821940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016101900100339,00,2016,2016년 10월 19일,3,수요일,01,주간,15,15시,4127110500,경기도 안산시 상록구 팔곡이동,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,946532,1923207,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,2,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,51,51세,1,남,100,원동기 자전거 이상,130,화물,200,부상,220,경상,49,49세,1,남,없음,01,포장 - 건조,서해안고속도로 하행선 320.7km지점 앞 노상,,101,15,서해안고속도로,20160035751340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016102100100314,00,2016,2016년 10월 21일,5,금요일,01,주간,13,13시,4715037028,경상북도 김천시 봉산면,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,1045106,1800364,02,흐림,299,단일로 - 기타,Y,01,사망사고,1,0,0,2,100,원동기 자전거 이상,110,승용,200,부상,230,부상신고,49,49세,2,여,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,45,45세,1,남,없음,01,포장 - 건조,경부고속도로 부산기점 212.5km지점 하행선,,101,1,경부고속도로,20160009071940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016102400100272,00,2016,2016년 10월 24일,1,월요일,01,주간,12,12시,4146310300,경기도 용인시 기흥구 상갈동,200,차대차,220,측면직각충돌,220,차대차 - 측면직각충돌,06,안전운전불이행,964880,1918635,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,12,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,37,37세,1,남,100,원동기 자전거 이상,120,승합,200,부상,220,경상,59,59세,1,남,없음,01,포장 - 건조,경부고속도로 서울방향 392.4Km 수원신갈IC,,101,1,경부고속도로,20160036121340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016102400100526,00,2016,2016년 10월 24일,1,월요일,02,야간,18,18시,4146110600,경기도 용인시 처인구 고림동,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,979086,1916391,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,49,49세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,70,70세,1,남,없음,01,포장 - 건조,영동고속도로 강릉방향 57km지점,,101,50,영동고속도로,20160036151340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016102400100589,00,2016,2016년 10월 24일,1,월요일,02,야간,19,19시,4313038526,충청북도 충주시 중앙탑면,200,차대차,210,정면충돌,210,차대차 - 정면충돌,06,안전운전불이행,1021863,1893771,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,1,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,58,58세,1,남,100,원동기 자전거 이상,130,화물,200,부상,220,경상,51,51세,1,남,없음,01,포장 - 건조,중부내륙고속도로 김천방향 238.4km,,101,45,중부내륙고속도로,20160004781540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
